country,student_id,reading_score,math_score,science_score,socioeconomic_status,gender,school_type
Finland,FIN_0089,450.99492708925544,606.6686038273806,523.5177815776466,1.07567096526159,Female,Public
Finland,FIN_0090,519.6900430163064,562.1715629897068,580.520495815911,-1.0394175248872277,Male,Public
Finland,FIN_0091,447.9402119752001,668.8086361382148,480.4165340008208,-0.39879804435887456,Female,Public
Finland,FIN_0092,494.30665413316535,481.7432562961077,527.1794406227073,0.6702309540841087,Female,Public
Finland,FIN_0093,567.7571160250619,573.8858659710862,506.2074206525133,-0.619669488710453,Female,Public
Finland,FIN_0094,448.29555653837383,529.4656946847689,532.5863301360934,0.7615793145174612,Male,Public
Finland,FIN_0095,405.8598754979601,648.0339131847195,521.1250248115914,0.04662805418904492,Male,Private
Finland,FIN_0096,514.3835975154585,527.8466720256728,557.6375015019541,-1.2619159225744907,Male,Public
Finland,FIN_0097,557.8753855023652,538.0641683845635,532.5451527315125,1.0398216357503425,Female,Public
Finland,FIN_0098,562.5701046189414,485.6635284811902,531.2879251805522,0.12845394106126262,Male,Private
Finland,FIN_0099,568.431157815221,475.66273613962005,455.34087852255544,-1.5805233338700764,Male,Public
Finland,FIN_0100,487.67135578787367,480.5148598012083,605.9213735782654,1.1566849544293532,Male,Public
Finland,FIN_0101,564.0819878474725,625.9547461414461,555.003810783509,0.23096906380174964,Female,Public
Finland,FIN_0102,500.5965405101293,503.23789174332023,592.8079371167854,0.28311321867564754,Female,Public
Finland,FIN_0103,454.5175354994051,567.311798743064,521.2586875294685,-1.969862547463701,Male,Public
Finland,FIN_0104,487.46787154390864,513.2081038929417,503.3422734092509,-1.3065056188209807,Male,Private
Finland,FIN_0105,476.8004615160092,549.5681481043264,570.8542376259093,1.6695824523421265,Male,Private
Finland,FIN_0106,483.79991016978505,510.70808337787776,553.7742474333669,0.22705157205571913,Female,Public
Finland,FIN_0107,530.3751742579568,516.3064186642561,552.2554970964118,1.871976266016937,Female,Public
Finland,FIN_0108,438.6228781058419,542.644672066376,541.6875125774667,-0.8454777870389769,Male,Public
Finland,FIN_0109,474.78416874477955,529.1120367214277,551.457264244585,0.37553239023159524,Female,Public
Finland,FIN_0110,489.90156605518075,581.8138102049448,579.7848097172799,0.3825549624313771,Female,Public
Finland,FIN_0111,558.5819074650668,528.273608020216,537.1790032578825,1.4029098400658189,Female,Private
Finland,FIN_0112,538.5572936685654,506.78081473062986,533.8965404362805,0.2978924527196476,Female,Public
Finland,FIN_0113,512.216138230396,569.2554290720366,561.3358006993619,1.1981485236780625,Male,Public
Finland,FIN_0114,547.1741576481888,596.9206509894329,430.63520517467555,1.508802163252433,Male,Public
Finland,FIN_0115,538.0389212336714,637.4807892837678,512.0731974420373,1.5986697811686925,Male,Public
Finland,FIN_0116,520.9209189594776,632.2040521751405,544.7117318193873,-0.46443511450715436,Female,Public
Finland,FIN_0117,509.0449735595568,553.3108329237289,461.1284565565736,-0.27388742745422956,Male,Public
Finland,FIN_0118,476.2596643127649,517.9794919757846,552.9220152351247,0.1338443679052861,Male,Public
Finland,FIN_0119,582.3663527615862,593.3542777852549,562.434787211326,-1.4274880578061215,Female,Public
Finland,FIN_0120,543.9489912873196,558.3514157907822,576.6892974916054,-1.557473052179171,Female,Public
Finland,FIN_0121,494.49918005726266,543.0335732030237,642.7560144338888,0.15944254845134687,Male,Public
Finland,FIN_0122,568.1925159357681,593.5456596136069,592.3656494580995,0.1708977733903847,Male,Public
Finland,FIN_0123,570.4301474924418,475.22179521792054,499.3882285762741,-0.30561255031806844,Female,Private
Finland,FIN_0124,533.9984313159911,478.0981023985893,640.0588390827572,-1.927559264716638,Female,Public
Finland,FIN_0125,526.4610590987613,606.2733856015411,560.2591258502791,-0.5022585211183119,Male,Public
Finland,FIN_0126,529.1941675952579,545.5052493418834,525.9397551174706,-1.547047816636979,Male,Public
Finland,FIN_0127,559.0536633808226,563.0361677627668,512.4820313722628,-0.6714143493802442,Female,Public
Finland,FIN_0128,435.376768514259,624.1252675703338,522.8896445639455,1.2114137943920458,Male,Public
Finland,FIN_0129,498.655946502629,528.4490815893698,487.36070957213394,1.4540725624518278,Female,Public
Finland,FIN_0130,583.5062773287858,494.98391806266847,462.37557420662284,-0.1902419354692264,Male,Public
Finland,FIN_0131,506.96324175540906,474.3151265234836,542.4731710711436,-1.86448335901362,Male,Public
Finland,FIN_0132,612.4478047472672,601.9610766251267,517.9000089250326,-1.6586013276854246,Male,Public
Finland,FIN_0133,464.6737045629165,481.6857949329634,479.6924679634872,-0.4107275381696085,Male,Public
Finland,FIN_0134,514.2577990258488,548.5270142977536,645.646707786065,-1.7371654422865905,Female,Public
Finland,FIN_0135,464.64477726999894,673.6416250759682,617.7379668020553,-0.0756482064496562,Female,Public
Finland,FIN_0136,502.8656202959826,519.5707523702315,466.6619737376981,0.575998172956063,Female,Private
Finland,FIN_0137,481.1091656204562,525.8750634640847,576.0928961800726,0.20689038103735902,Male,Public
Finland,FIN_0138,524.9372888818667,532.8310169707036,552.5214883739285,-1.047268875813094,Female,Private
Finland,FIN_0139,467.33706396775017,540.7150278572319,532.7705879281453,1.227400595850344,Female,Public
Finland,FIN_0140,465.9468336200051,573.8764583819345,556.6895566085773,-1.9479923059570559,Male,Public
Finland,FIN_0141,504.5226780343005,558.1675487533439,569.1504458403833,0.8157845405540378,Male,Private
Finland,FIN_0142,457.92493845254387,495.1032025019835,589.2094928726972,-0.927745436708495,Male,Public
Finland,FIN_0143,432.3446476530892,505.4979202077483,586.3243162129921,1.4442720798988864,Male,Private
Finland,FIN_0144,492.7540456595525,561.952486289364,528.3064383908818,1.5782089075763657,Female,Public
Finland,FIN_0145,575.1650941008261,665.3163300503624,404.719809703909,0.9667477769146622,Female,Public
Finland,FIN_0146,488.85727484493583,517.0021331294901,472.01986791092037,-0.9107706939225242,Male,Private
Finland,FIN_0147,525.0408711127026,614.0710288252548,535.7056921856212,-0.00763698595597706,Female,Public
Finland,FIN_0148,571.4577818662822,565.9928615327174,541.5213380441244,0.4020674417346135,Male,Public
Finland,FIN_0149,569.1345491972756,605.2398000278266,541.5712158542287,-0.3824739938039028,Female,Public
Finland,FIN_0150,502.599345685158,550.920709959296,465.4535764778519,-0.4428175438320938,Female,Public
Finland,FIN_0151,549.0511004932993,552.6767968031927,549.4538929035847,0.44161866803183036,Female,Public
Finland,FIN_0152,544.6658950440444,550.1659868032181,491.3738998918454,-1.8752674597548613,Female,Public
Finland,FIN_0153,555.0154939704496,552.9799866172532,540.4704361061207,1.820945250893916,Male,Public
Finland,FIN_0154,502.3913508200205,553.3386234086886,538.0930438427627,-0.01803473517520615,Male,Public
Finland,FIN_0155,503.25738638119435,496.16767103239977,526.5903127750346,-1.6889386236841717,Female,Public
Finland,FIN_0156,551.0904981108598,453.6376404060249,497.2788270878809,1.6692543018489712,Male,Public
Finland,FIN_0157,507.62406822242474,551.9629348131458,617.5642078172458,-1.6531791525512656,Female,Private
Finland,FIN_0158,560.8349258856784,574.0264077840462,587.8820876032071,1.3967826062612771,Male,Private
Finland,FIN_0159,573.1104925456856,614.5164844805288,576.288918363638,-1.79361677336516,Female,Public
Finland,FIN_0160,541.4809109566293,551.4228227939711,542.2210476737918,1.6619531903521674,Female,Public
Finland,FIN_0161,456.16257120898456,494.9404583544859,557.7068937124043,-1.5388719150108625,Male,Private
Finland,FIN_0162,576.4534718767571,535.5771324460054,509.0547417918176,1.3156618966027094,Male,Public
Finland,FIN_0163,564.3258706284527,589.6240070364055,439.4636898558303,-0.07575246462365426,Male,Public
Finland,FIN_0164,582.787806278676,490.7965983779273,521.5907760127388,0.15796516950134887,Male,Public
Finland,FIN_0165,498.01344708629125,547.9912931857572,607.1108295869992,-0.29273177338054257,Female,Public
Finland,FIN_0166,555.6699795102722,542.585946721806,585.0426927766156,-0.39227634556303137,Male,Public
Finland,FIN_0167,485.82841049349383,451.7025054848491,555.5534063197072,-0.40685046409745773,Female,Public
Finland,FIN_0168,598.9786072865356,511.24269850657026,511.09159323068644,-0.5815113694368939,Female,Private
Finland,FIN_0169,505.9107695569746,576.6963351442511,602.628641932735,-0.8909374172129056,Male,Private
Finland,FIN_0170,423.316084944622,473.5932292594494,481.82398641452744,1.7998447358009013,Male,Public
Finland,FIN_0171,554.1311618228573,555.0703181797064,532.2637935239894,1.5367959125260118,Female,Public
Finland,FIN_0172,463.86389892188504,561.0325360401227,537.4903493695875,0.4309471795154365,Male,Public
Finland,FIN_0173,544.6225632004075,532.948366064769,507.44870147246434,-1.8530722502935455,Female,Public
Finland,FIN_0174,495.2015476836765,530.7536807406088,513.1970329230544,1.0329539028163652,Female,Private
Finland,FIN_0175,461.32148964939375,535.2090136150686,572.543445498971,0.49174953174047475,Male,Public
Finland,FIN_0176,597.3752600665031,638.7732720202537,502.4245089282026,1.5549923194759088,Male,Private
Finland,FIN_0177,500.6149220032008,536.2037616752075,521.5589601078386,1.7263579532759596,Male,Public
Finland,FIN_0178,432.57265075212365,470.84628347641353,569.784537645163,-0.01649705968491677,Female,Private
Finland,FIN_0179,472.46581042973366,542.379943210936,576.3713039196124,1.6260548777783201,Male,Public
Finland,FIN_0180,554.0945744813156,641.5689029154819,556.2767683396684,1.1897040864277124,Female,Public
Finland,FIN_0181,502.035395460647,525.3569357311198,517.9113773725713,-0.6639644850190485,Male,Public
Finland,FIN_0182,570.4260412389291,624.2428840682503,500.7863903793344,1.5234830367957137,Female,Public
Finland,FIN_0183,544.0281053705373,510.1955481586299,558.7500970671548,1.6348052370774715,Female,Private
Finland,FIN_0184,521.4372411467409,610.3148524434014,538.5994580608957,0.5272541080666735,Male,Public
Finland,FIN_0185,522.3218274078074,518.4983786684127,499.8305794829183,-1.9262891250471301,Male,Private
Finland,FIN_0186,580.4490972053233,460.71781635650115,537.8995623450728,-1.7286517635793124,Male,Public
Finland,FIN_0187,540.4256174188713,581.3546439917984,573.960458511668,-0.10570444625964592,Female,Public
Finland,FIN_0188,492.0539076364206,560.7466531285487,600.4485813155453,0.7331815064260208,Female,Public
Finland,FIN_0189,516.7124869463506,577.3064676155623,527.8386711178621,-1.591225521225124,Male,Public
Finland,FIN_0190,552.4318167360481,594.3019894591143,580.4833935242082,-0.9069618920071627,Male,Private
Finland,FIN_0191,585.5271912346107,438.4275161040729,504.49987643704526,-0.7170290382474902,Female,Public
Finland,FIN_0192,457.4230287904778,619.4070532240293,526.3031969723344,1.872773711658887,Female,Public
Finland,FIN_0193,575.8647915794064,629.4585709434825,418.3417256045659,-1.9285524300867225,Male,Public
Finland,FIN_0194,582.4600883743767,567.0272511860724,483.61771237393145,-1.4992568311897982,Female,Public
Finland,FIN_0195,517.5116745175458,458.2276069514815,544.2391732872088,-1.3566981236872397,Female,Public
Finland,FIN_0196,562.0321774494362,504.1056811383685,509.9217455053349,-1.9535178403675975,Female,Public
Finland,FIN_0197,425.52296345272345,558.0672453571399,526.7472434868309,0.8875505117077402,Male,Public
Finland,FIN_0198,538.606569554658,566.337969016251,528.9120360305842,-1.5802792863273005,Male,Public
Finland,FIN_0199,491.4497640180213,522.2154083242585,532.1421598316458,-0.0705744737936338,Female,Public
Finland,FIN_0200,508.9517913085168,541.4787211446992,539.3772263576399,-1.6485340034206666,Male,Public
Finland,FIN_0201,417.9132565787855,514.0890505233515,578.380592384778,-0.7116211911226586,Female,Public
Finland,FIN_0202,569.4441368654509,574.2820393660032,507.7941732636193,-1.581728638662399,Male,Public
Finland,FIN_0203,497.750833931307,551.5812387695722,569.6133312163962,0.4664183274498961,Male,Public
Finland,FIN_0204,554.9111656806795,561.6416961981962,570.2836949012479,-0.6421992298287758,Male,Public
Finland,FIN_0205,551.7585900840985,575.8275104509862,618.9444923177703,0.38990345052772035,Female,Public
Finland,FIN_0206,540.0671813512395,660.0378863297398,513.3715272429996,-1.7585916640377448,Male,Public
Finland,FIN_0207,530.2274698045372,670.2707520388556,510.91826381002255,-0.6839302487413512,Female,Public
Finland,FIN_0208,546.141774401775,508.44649978337816,528.9040433482558,0.22145420375052494,Female,Public
Finland,FIN_0209,627.1135179305932,567.8295110477744,440.1164895443222,-0.026892612864801713,Female,Public
Finland,FIN_0210,494.88721419029383,551.6377233709217,579.09707459741,0.9086762790652321,Male,Private
Finland,FIN_0211,514.4633285459652,616.1443161427105,564.0855087192668,1.070895552267121,Female,Public
Finland,FIN_0212,531.2225909279986,597.5904066436685,605.776746115604,-0.0533242343011886,Female,Public
Finland,FIN_0213,497.055786856553,572.9881120780601,581.0096048526218,1.9685332653626895,Female,Private
Finland,FIN_0214,546.6429946406729,471.0405471413709,591.9561571795518,-1.4737292594909608,Female,Public
Finland,FIN_0215,558.8508047878645,631.2971181498908,587.4040017181599,-0.5086054512442622,Female,Public
Finland,FIN_0216,518.7222964504277,604.500096059265,554.4620069567494,-0.21877897998933804,Female,Public
Finland,FIN_0217,501.4692833956947,502.28443272664106,542.3986194860839,0.6084929821217515,Male,Private
Finland,FIN_0218,560.3646562405543,471.4828667495166,579.8474202626766,-1.4765053571266007,Male,Public
Finland,FIN_0219,484.5960566902929,563.822962307755,516.5220887822506,-0.2319025048685699,Female,Public
Finland,FIN_0220,569.813340972357,512.8433879261278,459.95381456031123,0.4685799464161202,Male,Public
Finland,FIN_0221,498.59424195170436,468.69240278855443,461.9332024622533,0.42215263057953134,Male,Public
Finland,FIN_0222,580.7254642652674,535.0762564363652,546.3195030013026,1.4730851220530345,Female,Public
Finland,FIN_0223,584.9369251971898,522.3107275174721,509.70477364415325,-1.7932126510338922,Male,Public
Finland,FIN_0224,556.6320038607789,535.5605880940279,533.538583564224,-1.8337085637984316,Female,Public
Finland,FIN_0225,420.0899657733946,648.4417812753999,520.4089098499705,-1.9304808392580814,Male,Public
Finland,FIN_0226,513.3210079347392,599.7226488027293,435.4586512346637,0.6674570301844174,Female,Public
Finland,FIN_0227,666.8876423583887,543.5120965733779,535.426547025082,-1.3504724213507164,Male,Public
Finland,FIN_0228,488.81155196520973,645.2717244626732,521.4192919656494,0.7705038089046581,Male,Private
Finland,FIN_0229,530.8716436589862,534.3435710275162,528.7942544013952,-1.023410838310503,Female,Private
Finland,FIN_0230,497.5539586195102,543.7124194731255,538.8904695577572,0.706053543108986,Male,Private
Finland,FIN_0231,542.4614217459873,567.8266910093548,574.5659034966878,0.3087409468469926,Female,Public
Finland,FIN_0232,516.7930826703504,558.0819325666914,544.4610746952623,0.2680650439466712,Male,Public
Finland,FIN_0233,541.0960377117642,607.2754557984662,561.2405034718693,1.7026993235228471,Male,Private
Finland,FIN_0234,556.0733136892537,574.9468312718193,588.0390437768918,-1.5191637785175662,Female,Public
Finland,FIN_0235,506.93000375224386,601.0093111222608,464.20838128241513,0.43932722199477814,Male,Public
Finland,FIN_0236,470.43038252718463,421.5635437517957,501.2467213539724,-1.090921490947394,Female,Public
Finland,FIN_0237,453.8455103296251,564.8102413120638,482.7946884843281,1.037377311691464,Male,Public
Finland,FIN_0238,522.9571061136211,601.9364364308459,509.5590076181032,-0.6350086894953746,Female,Public
Finland,FIN_0239,519.0032302377094,450.31296479216047,537.6936937205699,-0.09321809983536333,Male,Public
Finland,FIN_0240,549.7377170832643,586.9378557329169,564.1517865404044,-1.026070813694803,Male,Public
Finland,FIN_0241,534.0595711984688,534.6712793711708,466.57199071370627,-1.221766707258796,Female,Public
Finland,FIN_0242,476.47136918691217,485.8650193589123,573.6905329370439,0.15664510670101794,Female,Public
Finland,FIN_0243,489.1276693770451,500.5723578803325,600.1405959540042,1.9069009546503155,Female,Public
Finland,FIN_0244,547.5026049512276,486.74105498250003,534.7418977765682,0.8361850468897307,Female,Public
Finland,FIN_0245,453.2987252540898,494.75582214809947,523.2346134838593,1.2629945740171236,Female,Public
Finland,FIN_0246,543.5980666623304,547.6568474754697,584.2769028051766,1.5368258533936312,Male,Public
Finland,FIN_0247,539.1985776273431,481.7334328241531,551.489917225654,-0.5569099235576007,Female,Private
Finland,FIN_0248,457.80683823043574,501.8902141212251,497.67167304938613,1.2904572740547136,Female,Public
Finland,FIN_0249,564.746218847222,572.2673014691544,560.6452807433701,-1.401184128172169,Male,Public
Finland,FIN_0250,546.2181373626455,499.579927203721,514.0651561348405,-1.617141777919353,Female,Public
Finland,FIN_0251,542.6768916872588,501.48081558981255,501.06507994336044,0.5518431732638804,Male,Public
Finland,FIN_0252,515.5858975824373,681.8840135709875,493.8346444413621,-0.28720154029754097,Male,Public
Finland,FIN_0253,601.9558402722034,561.4478322316446,584.1830608498198,-0.6510914689783185,Female,Public
Finland,FIN_0254,464.96103585816576,500.87857563817045,503.60461641967765,0.07623916363308147,Female,Public
Finland,FIN_0255,510.1232387151516,550.7892150068301,502.9150754959445,-0.9154102539992608,Female,Public
Finland,FIN_0256,420.31321787142724,560.5731113416165,585.2451046612981,1.9765574448846701,Female,Public
Finland,FIN_0257,459.5179490654397,539.3246947588226,535.1030028472672,-0.6657218021111984,Female,Public
Finland,FIN_0258,470.4653805681148,574.6177471687733,488.82684194977867,-0.19851625496725944,Female,Public
Finland,FIN_0259,524.0638421383514,411.5435001708355,507.53162421926015,-1.5206839919294146,Male,Public
Finland,FIN_0260,580.6548849989591,547.7944302501948,634.3698292991762,-1.6435022715359335,Male,Private
Finland,FIN_0261,539.6658919697186,548.5485031908615,640.9580279938968,-1.3627839175240788,Male,Public
Finland,FIN_0262,466.4702830882199,491.0639644017387,498.3070531313965,1.7478312921242511,Male,Public
Finland,FIN_0263,508.0559626066701,509.71001367512497,566.5937483083803,1.7695480764089324,Female,Public
Finland,FIN_0264,519.6964544230053,586.1169925948403,533.6823211346405,-0.47750682609367967,Female,Public
Finland,FIN_0265,515.0555173404429,501.33154060993706,549.5285340109272,-1.1520700363910459,Female,Public
Finland,FIN_0266,460.6043595678967,520.584116880094,483.3540837639666,1.9024408034396596,Female,Private
Finland,FIN_0267,585.6534257794358,500.2800280640165,648.3145684085123,-0.7450892352236158,Male,Public
Finland,FIN_0268,589.5103774508657,570.6795668493525,530.4658678929521,-0.4053478889107476,Male,Public
Finland,FIN_0269,454.408188382492,536.671371273153,482.6737300355134,0.024430219387003405,Male,Private
Finland,FIN_0270,545.387883515575,542.9693630145186,448.89159916276026,0.024567451360976378,Female,Public
Finland,FIN_0271,487.6735239403781,542.6979375100897,519.6184814062035,-0.5408071234218821,Male,Public
Finland,FIN_0272,509.3278564534896,621.9899375267473,536.690035574095,1.9347157010536544,Male,Public
Finland,FIN_0273,503.14570144409805,497.66271171655177,504.7795205774027,0.7664722222772773,Male,Public
Finland,FIN_0274,443.28506868077704,590.1839387092541,552.4787143292933,-0.2956664644385141,Male,Public
Finland,FIN_0275,634.4341034398836,634.2989887506553,482.32765052858866,-0.5830550382209019,Male,Public
Finland,FIN_0276,547.0731364102394,581.7535338166456,504.05703196729763,-1.9232308927077733,Male,Public
